Date,BBNI.JK,TLKM.JK,UNVR.JK,BNGA.JK
2023-08-25 00:00:00+07:00,3668.265625,3249.827880859375,3304.064697265625,1322.4215087890625
2023-08-28 00:00:00+07:00,3668.265625,3232.355712890625,3321.639404296875,1318.49755859375
2023-08-29 00:00:00+07:00,3688.420654296875,3249.827880859375,3304.064697265625,1361.66259765625
2023-08-30 00:00:00+07:00,3708.576171875,3328.452880859375,3286.48974609375,1345.9661865234375
2023-08-31 00:00:00+07:00,3698.49853515625,3258.56396484375,3224.97802734375,1334.1939697265625
2023-09-01 00:00:00+07:00,3698.49853515625,3249.827880859375,3216.190673828125,1338.1180419921875
2023-09-04 00:00:00+07:00,3809.3525390625,3258.56396484375,3216.190673828125,1326.3455810546875
2023-09-05 00:00:00+07:00,3879.89599609375,3267.30029296875,3181.041015625,1322.4215087890625
2023-09-06 00:00:00+07:00,3859.740966796875,3310.980712890625,3207.403076171875,1334.1939697265625
2023-09-07 00:00:00+07:00,3829.5078125,3284.7724609375,3189.828369140625,1334.1939697265625
2023-09-08 00:00:00+07:00,3779.11962890625,3223.61962890625,3172.253662109375,1330.269775390625
2023-09-11 00:00:00+07:00,3809.3525390625,3232.355712890625,3207.403076171875,1318.49755859375
2023-09-12 00:00:00+07:00,3748.88671875,3241.091796875,3181.041015625,1302.801025390625
2023-09-13 00:00:00+07:00,3769.042236328125,3241.091796875,3154.6787109375,1279.2564697265625
2023-09-14 00:00:00+07:00,3809.3525390625,3214.883544921875,3128.31640625,1287.1046142578125
2023-09-15 00:00:00+07:00,3819.430419921875,3249.827880859375,3075.592041015625,1353.8143310546875
2023-09-18 00:00:00+07:00,3769.042236328125,3214.883544921875,3049.22998046875,1338.1180419921875
2023-09-19 00:00:00+07:00,3809.3525390625,3258.56396484375,3145.891357421875,1338.1180419921875
2023-09-20 00:00:00+07:00,3859.740966796875,3328.452880859375,3189.828369140625,1330.269775390625
2023-09-21 00:00:00+07:00,3869.818603515625,3328.452880859375,3312.852294921875,1322.4215087890625
2023-09-22 00:00:00+07:00,3930.2841796875,3372.13330078125,3383.1513671875,1330.269775390625
2023-09-25 00:00:00+07:00,4051.216064453125,3293.50830078125,3356.789306640625,1334.1939697265625
2023-09-26 00:00:00+07:00,4020.9833984375,3284.7724609375,3356.789306640625,1326.3455810546875
2023-09-27 00:00:00+07:00,4081.449462890625,3249.827880859375,3312.852294921875,1334.1939697265625
2023-09-29 00:00:00+07:00,4162.0703125,3276.0361328125,3286.48974609375,1326.3455810546875
2023-10-02 00:00:00+07:00,4151.99267578125,3276.0361328125,3251.340087890625,1326.3455810546875
2023-10-03 00:00:00+07:00,4202.38134765625,3293.50830078125,3154.6787109375,1314.5733642578125
2023-10-04 00:00:00+07:00,4182.2255859375,3302.244384765625,3145.891357421875,1302.801025390625
2023-10-05 00:00:00+07:00,4182.2255859375,3249.827880859375,3216.190673828125,1302.801025390625
2023-10-06 00:00:00+07:00,4192.30322265625,3302.244384765625,3339.214111328125,1287.1046142578125
2023-10-09 00:00:00+07:00,4111.68212890625,3284.7724609375,3268.914794921875,1326.3455810546875
2023-10-10 00:00:00+07:00,4192.30322265625,3328.452880859375,3224.97802734375,1330.269775390625
2023-10-11 00:00:00+07:00,4172.1484375,3302.244384765625,3172.253662109375,1334.1939697265625
2023-10-12 00:00:00+07:00,4293.080078125,3345.925048828125,3189.828369140625,1334.1939697265625
2023-10-13 00:00:00+07:00,4172.1484375,3363.397216796875,3207.403076171875,1342.0421142578125
2023-10-16 00:00:00+07:00,4192.30322265625,3284.7724609375,3207.403076171875,1338.1180419921875
2023-10-17 00:00:00+07:00,4192.30322265625,3310.980712890625,3365.57666015625,1345.9661865234375
2023-10-18 00:00:00+07:00,4131.837890625,3276.0361328125,3356.789306640625,1322.4215087890625
2023-10-19 00:00:00+07:00,3982.68798828125,3258.56396484375,3348.001708984375,1298.8770751953125
2023-10-20 00:00:00+07:00,4006.87451171875,3232.355712890625,3391.93896484375,1314.5733642578125
2023-10-23 00:00:00+07:00,4022.9990234375,3153.73095703125,3374.364013671875,1291.02880859375
2023-10-24 00:00:00+07:00,4031.06103515625,3188.67529296875,3506.175048828125,1302.801025390625
2023-10-25 00:00:00+07:00,4006.87451171875,3144.994873046875,3585.261962890625,1334.1939697265625
2023-10-26 00:00:00+07:00,3934.315185546875,3040.16162109375,3497.387451171875,1314.5733642578125
2023-10-27 00:00:00+07:00,3910.129150390625,3057.6337890625,3497.387451171875,1330.269775390625
2023-10-30 00:00:00+07:00,3910.129150390625,2987.7451171875,3330.427001953125,1338.1180419921875
2023-10-31 00:00:00+07:00,3861.756591796875,3048.897705078125,3181.041015625,1357.738525390625
2023-11-01 00:00:00+07:00,3885.943115234375,3162.466796875,3145.891357421875,1349.8902587890625
2023-11-02 00:00:00+07:00,3926.253173828125,3162.466796875,3154.6787109375,1349.8902587890625
2023-11-03 00:00:00+07:00,3942.377685546875,3118.786376953125,3119.529052734375,1361.66259765625
2023-11-06 00:00:00+07:00,4006.87451171875,3188.67529296875,3181.041015625,1369.5107421875
2023-11-07 00:00:00+07:00,3982.68798828125,3118.786376953125,3137.10400390625,1353.8143310546875
2023-11-08 00:00:00+07:00,3934.315185546875,3075.10595703125,3163.46630859375,1345.9661865234375
2023-11-09 00:00:00+07:00,3918.191650390625,3083.842041015625,3163.46630859375,1338.1180419921875
2023-11-10 00:00:00+07:00,3918.191650390625,3101.314208984375,3154.6787109375,1330.269775390625
2023-11-13 00:00:00+07:00,3942.377685546875,3075.10595703125,3101.954345703125,1338.1180419921875
2023-11-14 00:00:00+07:00,3934.315185546875,3057.6337890625,3058.01708984375,1334.1939697265625
2023-11-15 00:00:00+07:00,4014.93701171875,3101.314208984375,3014.080322265625,1342.0421142578125
2023-11-16 00:00:00+07:00,3990.75048828125,3092.578125,3040.442626953125,1342.0421142578125
2023-11-17 00:00:00+07:00,4014.93701171875,3101.314208984375,3049.22998046875,1349.8902587890625
2023-11-20 00:00:00+07:00,4014.93701171875,3136.258544921875,3040.442626953125,1353.8143310546875
2023-11-21 00:00:00+07:00,4091.52685546875,3162.466796875,3058.01708984375,1353.8143310546875
2023-11-22 00:00:00+07:00,4091.52685546875,3153.73095703125,3075.592041015625,1342.0421142578125
2023-11-23 00:00:00+07:00,4151.99267578125,3144.994873046875,3110.741455078125,1345.9661865234375
2023-11-24 00:00:00+07:00,4192.30322265625,3162.466796875,3101.954345703125,1342.0421142578125
2023-11-27 00:00:00+07:00,4252.76953125,3214.883544921875,3093.1669921875,1342.0421142578125
2023-11-28 00:00:00+07:00,4172.1484375,3293.50830078125,3163.46630859375,1338.1180419921875
2023-11-29 00:00:00+07:00,4212.45849609375,3249.827880859375,3189.828369140625,1330.269775390625
2023-11-30 00:00:00+07:00,4252.76953125,3284.7724609375,3207.403076171875,1338.1180419921875
2023-12-01 00:00:00+07:00,4232.6142578125,3345.925048828125,3189.828369140625,1338.1180419921875
2023-12-04 00:00:00+07:00,4272.9248046875,3328.452880859375,3189.828369140625,1338.1180419921875
2023-12-05 00:00:00+07:00,4272.9248046875,3363.397216796875,3237.22412109375,1334.1939697265625
2023-12-06 00:00:00+07:00,4212.45849609375,3424.550048828125,3138.855712890625,1330.269775390625
2023-12-07 00:00:00+07:00,4252.76953125,3415.813720703125,3192.51123046875,1326.3455810546875
2023-12-08 00:00:00+07:00,4091.52685546875,3442.022216796875,3138.855712890625,1298.8770751953125
2023-12-11 00:00:00+07:00,4172.1484375,3476.96630859375,3129.9130859375,1298.8770751953125
2023-12-12 00:00:00+07:00,4252.76953125,3415.813720703125,3067.314697265625,1302.801025390625
2023-12-13 00:00:00+07:00,4172.1484375,3424.550048828125,3085.199951171875,1294.9530029296875
2023-12-14 00:00:00+07:00,4313.23486328125,3442.022216796875,3040.48681640625,1318.49755859375
2023-12-15 00:00:00+07:00,4252.76953125,3476.96630859375,3129.9130859375,1326.3455810546875
2023-12-18 00:00:00+07:00,4192.30322265625,3468.23046875,3049.429443359375,1326.3455810546875
2023-12-19 00:00:00+07:00,4192.30322265625,3468.23046875,3067.314697265625,1322.4215087890625
2023-12-20 00:00:00+07:00,4192.30322265625,3459.494140625,3094.142578125,1326.3455810546875
2023-12-21 00:00:00+07:00,4151.99267578125,3450.758056640625,3103.0849609375,1318.49755859375
2023-12-22 00:00:00+07:00,4232.6142578125,3459.494140625,3103.0849609375,1318.49755859375
2023-12-27 00:00:00+07:00,4252.76953125,3442.022216796875,3103.0849609375,1326.3455810546875
2023-12-28 00:00:00+07:00,4313.23486328125,3459.494140625,3165.68310546875,1330.269775390625
2023-12-29 00:00:00+07:00,4333.390625,3450.758056640625,3156.74072265625,1330.269775390625
2024-01-02 00:00:00+07:00,4333.390625,3485.70263671875,3174.625732421875,1338.1180419921875
2024-01-03 00:00:00+07:00,4313.23486328125,3459.494140625,3156.74072265625,1342.0421142578125
2024-01-04 00:00:00+07:00,4514.78857421875,3468.23046875,3147.79833984375,1345.9661865234375
2024-01-05 00:00:00+07:00,4494.63330078125,3398.341552734375,3147.79833984375,1349.8902587890625
2024-01-08 00:00:00+07:00,4494.63330078125,3398.341552734375,3112.027587890625,1353.8143310546875
2024-01-09 00:00:00+07:00,4555.0986328125,3459.494140625,3067.314697265625,1353.8143310546875
2024-01-10 00:00:00+07:00,4514.78857421875,3494.4384765625,3049.429443359375,1353.8143310546875
2024-01-11 00:00:00+07:00,4514.78857421875,3485.70263671875,3049.429443359375,1357.738525390625
2024-01-12 00:00:00+07:00,4514.78857421875,3503.1748046875,3103.0849609375,1365.5865478515625
2024-01-15 00:00:00+07:00,4534.94384765625,3494.4384765625,3067.314697265625,1373.434814453125
2024-01-16 00:00:00+07:00,4514.78857421875,3503.1748046875,3049.429443359375,1377.3590087890625
2024-01-17 00:00:00+07:00,4474.4775390625,3485.70263671875,2968.946044921875,1373.434814453125
2024-01-18 00:00:00+07:00,4474.4775390625,3450.758056640625,2951.060546875,1377.3590087890625
2024-01-19 00:00:00+07:00,4434.1669921875,3442.022216796875,2897.4052734375,1369.5107421875
2024-01-22 00:00:00+07:00,4454.322265625,3476.96630859375,2790.09375,1369.5107421875
2024-01-23 00:00:00+07:00,4373.701171875,3450.758056640625,2843.749755859375,1357.738525390625
2024-01-24 00:00:00+07:00,4414.01171875,3468.23046875,2861.634765625,1353.8143310546875
2024-01-25 00:00:00+07:00,4353.5458984375,3476.96630859375,2825.864013671875,1349.8902587890625
2024-01-26 00:00:00+07:00,4373.701171875,3476.96630859375,2825.864013671875,1345.9661865234375
2024-01-29 00:00:00+07:00,4494.63330078125,3503.1748046875,2754.323486328125,1345.9661865234375
2024-01-30 00:00:00+07:00,4555.0986328125,3494.4384765625,2799.036376953125,1373.434814453125
2024-01-31 00:00:00+07:00,4635.72021484375,3459.494140625,2772.20849609375,1381.283203125
2024-02-01 00:00:00+07:00,4615.56494140625,3529.383056640625,2772.20849609375,1369.5107421875
2024-02-02 00:00:00+07:00,4655.8759765625,3485.70263671875,2834.806640625,1369.5107421875
2024-02-05 00:00:00+07:00,4635.72021484375,3476.96630859375,2861.634765625,1389.1312255859375
2024-02-06 00:00:00+07:00,4655.8759765625,3476.96630859375,2906.347900390625,1389.1312255859375
2024-02-07 00:00:00+07:00,4635.72021484375,3476.96630859375,2924.233154296875,1396.9794921875
2024-02-12 00:00:00+07:00,4796.962890625,3494.4384765625,2611.24169921875,1495.0819091796875
2024-02-13 00:00:00+07:00,4736.49658203125,3476.96630859375,2503.930419921875,1526.4747314453125
2024-02-15 00:00:00+07:00,4837.27294921875,3520.646728515625,2620.184326171875,1530.39892578125
2024-02-16 00:00:00+07:00,4837.27294921875,3634.216064453125,2530.75830078125,1550.0194091796875
2024-02-19 00:00:00+07:00,4736.49658203125,3634.216064453125,2503.930419921875,1518.6265869140625
2024-02-20 00:00:00+07:00,4857.42822265625,3677.896484375,2468.159912109375,1553.9434814453125
2024-02-21 00:00:00+07:00,4837.27294921875,3651.688232421875,2405.561767578125,1632.425537109375
2024-02-22 00:00:00+07:00,4796.962890625,3573.0634765625,2432.38916015625,1648.121826171875
2024-02-23 00:00:00+07:00,4756.65234375,3581.7998046875,2405.561767578125,1593.1845703125
2024-02-26 00:00:00+07:00,4756.65234375,3573.0634765625,2316.135498046875,1608.880859375
2024-02-27 00:00:00+07:00,4837.27294921875,3485.70263671875,2342.96337890625,1663.8182373046875
2024-02-28 00:00:00+07:00,4817.1181640625,3485.70263671875,2414.50439453125,1632.425537109375
2024-02-29 00:00:00+07:00,4837.27294921875,3494.4384765625,2441.33203125,1565.7158203125
2024-03-01 00:00:00+07:00,4756.65234375,3424.550048828125,2441.33203125,1557.8675537109375
2024-03-04 00:00:00+07:00,4736.49658203125,3442.022216796875,2387.676513671875,1546.0953369140625
2024-03-05 00:00:00+07:00,4756.65234375,3380.869384765625,2387.676513671875,1538.2469482421875
2024-03-06 00:00:00+07:00,4796.962890625,3407.07763671875,2405.561767578125,1546.0953369140625
2024-03-07 00:00:00+07:00,4817.1181640625,3407.07763671875,2441.33203125,1557.8675537109375
2024-03-08 00:00:00+07:00,4917.89501953125,3372.13330078125,2378.733642578125,1577.488037109375
2024-03-13 00:00:00+07:00,5018.67138671875,3407.07763671875,2432.38916015625,1565.7158203125
2024-03-14 00:00:00+07:00,4958.20458984375,3459.494140625,2405.561767578125,1557.8675537109375
2024-03-15 00:00:00+07:00,4899.49169921875,3468.23046875,2360.8486328125,1557.8675537109375
2024-03-18 00:00:00+07:00,4899.49169921875,3424.550048828125,2477.102783203125,1561.7916259765625
2024-03-19 00:00:00+07:00,4941.728515625,3442.022216796875,2450.274658203125,1565.7158203125
2024-03-20 00:00:00+07:00,4962.84716796875,3433.285888671875,2468.159912109375,1601.0325927734375
2024-03-21 00:00:00+07:00,4899.49169921875,3398.341552734375,2432.38916015625,1601.0325927734375
2024-03-22 00:00:00+07:00,4941.728515625,3407.07763671875,2432.38916015625,1608.880859375
2024-03-25 00:00:00+07:00,5005.08447265625,3258.56396484375,2468.159912109375,1655.9700927734375
2024-03-26 00:00:00+07:00,5026.203125,3162.466796875,2477.102783203125,1687.36279296875
2024-03-27 00:00:00+07:00,5005.08447265625,3048.897705078125,2441.33203125,1726.603759765625
2024-03-28 00:00:00+07:00,4983.9658203125,3031.425537109375,2414.50439453125,1710.9073486328125
2024-04-01 00:00:00+07:00,4772.7802734375,3066.369873046875,2441.33203125,1679.5146484375
2024-04-02 00:00:00+07:00,4624.951171875,3048.897705078125,2450.274658203125,1679.5146484375
2024-04-03 00:00:00+07:00,4498.240234375,2987.7451171875,2405.561767578125,1632.425537109375
2024-04-04 00:00:00+07:00,4519.3583984375,3013.953369140625,2423.44677734375,1655.9700927734375
2024-04-05 00:00:00+07:00,4477.1220703125,2996.481201171875,2396.619140625,1648.121826171875
2024-04-16 00:00:00+07:00,4392.6474609375,2813.023193359375,2271.42236328125,1585.336181640625
2024-04-17 00:00:00+07:00,4434.884765625,2795.551025390625,2119.398193359375,1601.0325927734375
2024-04-18 00:00:00+07:00,4477.1220703125,2839.2314453125,2137.283447265625,1585.336181640625
2024-04-19 00:00:00+07:00,4413.76611328125,2751.870361328125,2128.3408203125,1561.7916259765625
2024-04-22 00:00:00+07:00,4519.3583984375,2769.3427734375,2155.168701171875,1564.0247802734375
2024-04-23 00:00:00+07:00,4434.884765625,2708.18994140625,2083.627685546875,1593.2979736328125
2024-04-24 00:00:00+07:00,4477.1220703125,2655.7734375,2137.283447265625,1572.388671875
2024-04-25 00:00:00+07:00,4477.1220703125,2655.7734375,2360.8486328125,1559.843017578125
2024-04-26 00:00:00+07:00,4350.41064453125,2647.037109375,2316.135498046875,1505.4783935546875
2024-04-29 00:00:00+07:00,4413.76611328125,2690.7177734375,2316.135498046875,1538.93359375
2024-04-30 00:00:00+07:00,4434.884765625,2769.3427734375,2342.96337890625,1597.47998046875
2024-05-02 00:00:00+07:00,4080.093994140625,2725.662109375,2360.8486328125,1568.2066650390625
2024-05-03 00:00:00+07:00,4080.093994140625,2760.6064453125,2325.078369140625,1530.5697021484375
2024-05-06 00:00:00+07:00,4063.19921875,2664.50927734375,2325.078369140625,1509.660400390625
2024-05-07 00:00:00+07:00,3970.27783203125,2699.453857421875,2271.42236328125,1526.387939453125
2024-05-08 00:00:00+07:00,3944.935546875,2690.7177734375,2289.3076171875,1497.1146240234375
2024-05-13 00:00:00+07:00,4037.85693359375,2699.453857421875,2369.791259765625,1534.751708984375
2024-05-14 00:00:00+07:00,4164.56787109375,2725.662109375,2414.50439453125,1538.93359375
2024-05-15 00:00:00+07:00,4244.81787109375,2708.18994140625,2396.619140625,1564.0247802734375
2024-05-16 00:00:00+07:00,4392.6474609375,2790.232177734375,2414.50439453125,1584.934326171875
2024-05-17 00:00:00+07:00,4371.529296875,2771.692626953125,2423.44677734375,1568.2066650390625
2024-05-20 00:00:00+07:00,4206.80517578125,2771.692626953125,2414.50439453125,1555.6610107421875
2024-05-21 00:00:00+07:00,4029.409423828125,2734.613037109375,2602.298828125,1526.387939453125
2024-05-22 00:00:00+07:00,4020.962158203125,2725.34326171875,2736.438232421875,1538.93359375
2024-05-27 00:00:00+07:00,3944.935546875,2604.834716796875,2915.29052734375,1526.387939453125
2024-05-28 00:00:00+07:00,3978.725341796875,2651.18408203125,2933.175537109375,1530.5697021484375
2024-05-29 00:00:00+07:00,3826.672119140625,2604.834716796875,2691.725341796875,1488.7509765625
2024-05-30 00:00:00+07:00,3792.88232421875,2604.834716796875,2781.1513671875,1463.65966796875
2024-05-31 00:00:00+07:00,3716.855712890625,2688.263671875,2790.09375,1421.8406982421875
2024-06-03 00:00:00+07:00,3902.698486328125,2716.0732421875,2754.323486328125,1463.65966796875
2024-06-04 00:00:00+07:00,3919.59326171875,2780.96240234375,2799.036376953125,1459.4776611328125
2024-06-05 00:00:00+07:00,3894.2509765625,2836.58154296875,2745.380859375,1446.9320068359375
2024-06-06 00:00:00+07:00,4029.409423828125,2827.311767578125,2754.323486328125,1455.2958984375
2024-06-07 00:00:00+07:00,3970.27783203125,2827.311767578125,2691.725341796875,1455.2958984375
2024-06-10 00:00:00+07:00,3894.2509765625,2790.232177734375,2745.380859375,1438.568359375
2024-06-11 00:00:00+07:00,3784.43505859375,2669.723876953125,2736.438232421875,1413.47705078125
2024-06-12 00:00:00+07:00,3742.197998046875,2706.803466796875,2736.438232421875,1405.11328125
2024-06-13 00:00:00+07:00,3784.43505859375,2632.64453125,2736.438232421875,1388.3856201171875
2024-06-14 00:00:00+07:00,3640.8291015625,2521.406005859375,2861.634765625,1375.8399658203125
2024-06-19 00:00:00+07:00,3632.381591796875,2623.37451171875,2745.380859375,1367.476318359375
2024-06-20 00:00:00+07:00,3716.855712890625,2632.64453125,2718.552734375,1392.567626953125
2024-06-21 00:00:00+07:00,3835.11962890625,2734.613037109375,2673.840087890625,1430.20458984375
2024-06-24 00:00:00+07:00,3835.11962890625,2734.613037109375,2691.725341796875,1421.8406982421875
2024-06-25 00:00:00+07:00,3784.43505859375,2771.692626953125,2691.725341796875,1421.8406982421875
2024-06-26 00:00:00+07:00,3733.750732421875,2780.96240234375,2691.725341796875,1426.022705078125
2024-06-27 00:00:00+07:00,3868.90869140625,2808.77197265625,2754.323486328125,1434.3863525390625
2024-06-28 00:00:00+07:00,3936.48828125,2901.470703125,2700.66796875,1472.0233154296875
2024-07-01 00:00:00+07:00,3978.725341796875,2864.391357421875,2716.267822265625,1472.0233154296875
2024-07-02 00:00:00+07:00,3978.725341796875,2818.0419921875,2725.444580078125,1455.2958984375
2024-07-03 00:00:00+07:00,3928.040771484375,2808.77197265625,2697.91455078125,1472.0233154296875
2024-07-04 00:00:00+07:00,3978.725341796875,2743.8828125,2679.5615234375,1480.3870849609375
2024-07-05 00:00:00+07:00,3970.27783203125,2799.502197265625,2670.384765625,1497.1146240234375
2024-07-08 00:00:00+07:00,3944.935546875,2855.121337890625,2798.857177734375,1497.1146240234375
2024-07-09 00:00:00+07:00,4105.4365234375,2855.121337890625,2752.974365234375,1509.660400390625
2024-07-10 00:00:00+07:00,4071.646728515625,2929.280517578125,2716.267822265625,1497.1146240234375
2024-07-11 00:00:00+07:00,4113.88330078125,2947.820068359375,2661.20849609375,1497.1146240234375
2024-07-12 00:00:00+07:00,4244.81787109375,2984.899658203125,2679.5615234375,1513.84228515625
2024-07-15 00:00:00+07:00,4244.81787109375,2929.280517578125,2688.738037109375,1501.296630859375
2024-07-16 00:00:00+07:00,4206.80517578125,2873.6611328125,2578.619140625,1492.9327392578125
2024-07-17 00:00:00+07:00,4223.69970703125,3012.709228515625,2624.501953125,1488.7509765625
2024-07-18 00:00:00+07:00,4287.05517578125,2975.6298828125,2569.442626953125,1501.296630859375
2024-07-19 00:00:00+07:00,4308.173828125,2910.74072265625,2569.442626953125,1509.660400390625
2024-07-22 00:00:00+07:00,4308.173828125,2873.6611328125,2514.383056640625,1513.84228515625
2024-07-23 00:00:00+07:00,4265.9365234375,2929.280517578125,2505.206298828125,1505.4783935546875
2024-07-24 00:00:00+07:00,4308.173828125,2836.58154296875,2496.02978515625,1497.1146240234375
2024-07-25 00:00:00+07:00,4244.81787109375,2864.391357421875,2284.968505859375,1488.7509765625
2024-07-26 00:00:00+07:00,4223.69970703125,2873.6611328125,2284.968505859375,1484.5689697265625
2024-07-29 00:00:00+07:00,4244.81787109375,2827.311767578125,2257.43896484375,1492.9327392578125
